file,oracle_cosim,reverse_oracle_cosim,function_node_id,function_size,program_size,function_ratio,actual,predicted
live_test/github_java/sort/5/49.java,0.5830970590542942,0.8124024953929931,495,170,500,0.34,5,5
live_test/github_java/sort/5/118.java,nan,0.9999999916607103,None,0,663,0.0,5,5
live_test/github_java/sort/5/92.java,nan,0.9999999950247562,None,0,301,0.0,5,5
live_test/github_java/sort/5/79.java,0.4897581586576537,0.8718570693772372,266,177,738,0.23983739837398374,5,5
live_test/github_java/sort/5/48.java,0.2761573689069095,0.9611124043194875,603,62,813,0.07626076260762607,5,1
live_test/github_java/sort/5/100.java,0.6220065494462799,0.7830120372776564,218,183,473,0.386892177589852,5,5
live_test/github_java/sort/5/37.java,nan,0.999999727171752,None,0,451,0.0,5,9
live_test/github_java/sort/6/28.java,nan,0.9999969222157833,None,0,1209,0.0,6,5
live_test/github_java/sort/6/88.java,0.2462344143763568,0.9692103034952282,141,73,1204,0.0606312292358804,6,6
live_test/github_java/sort/6/68.java,0.5199625956745514,0.8541888730374239,728,269,995,0.27035175879396983,6,6
live_test/github_java/sort/6/15.java,0.6517327328166496,0.758448706138126,536,350,824,0.42475728155339804,6,6
live_test/github_java/sort/6/47.java,0.2204088961458272,0.9754075573313149,310,53,1091,0.04857928505957837,6,6
live_test/github_java/sort/6/98.java,0.8639923545168893,0.5035031871865483,764,574,769,0.7464239271781534,6,7
live_test/github_java/sort/6/22.java,0.8137541950461504,0.5812067603015584,752,696,1051,0.6622264509990485,6,6
live_test/github_java/sort/6/1.java,0.6779681359285565,0.7350912895510362,469,336,731,0.45964432284541723,6,5
live_test/github_java/sort/6/46.java,nan,0.9999999294717523,None,0,1272,0.0,6,9
live_test/github_java/sort/6/24.java,nan,0.9999997484696518,None,0,235,0.0,6,2
live_test/github_java/sort/6/67.java,0.32030081003607963,0.947315110389312,415,286,2788,0.10258249641319943,6,6
live_test/github_java/sort/6/113.java,0.7321415727420092,0.6811524771201999,508,372,694,0.5360230547550432,6,2
live_test/github_java/sort/6/73.java,0.8325507339498049,0.5539487992516811,431,384,554,0.6931407942238267,6,6
live_test/github_java/sort/6/42.java,0.642064224314404,0.7666508524288935,532,350,849,0.4122497055359246,6,6
live_test/github_java/sort/6/36.java,0.20567774570545636,0.9786197738879269,101,36,851,0.04230317273795535,6,6
live_test/github_java/sort/6/89.java,0.31001329115674714,0.950732000411698,299,158,1644,0.09610705596107055,6,6
live_test/github_java/sort/6/56.java,0.6485906435577659,0.7611374217026945,515,350,832,0.4206730769230769,6,6
live_test/github_java/sort/6/32.java,0.6574343992863702,0.7535117391085266,348,303,701,0.4322396576319544,6,6
live_test/github_java/sort/6/118.java,0.33225018052286615,0.9431912892914511,363,222,2011,0.11039283938339135,6,6
live_test/github_java/sort/6/63.java,0.6920733234294612,0.7218272039222631,548,353,737,0.4789687924016282,6,6
live_test/github_java/sort/6/76.java,0.8667209634911461,0.4987931196198671,676,619,824,0.7512135922330098,6,6
live_test/github_java/sort/6/79.java,0.9732580785766104,0.22971440251197625,377,359,379,0.9472295514511874,6,6
live_test/github_java/sort/6/48.java,0.635004268295918,0.7725040076144135,538,458,1136,0.40316901408450706,6,6
live_test/github_java/sort/6/29.java,0.6386878578907681,0.7694659302930166,541,350,858,0.40792540792540793,6,6
live_test/github_java/sort/6/39.java,0.9005848686143209,0.4346801771648344,466,382,471,0.8110403397027601,6,6
live_test/github_java/sort/6/62.java,0.9745621221261319,0.22411752968376278,436,416,438,0.9497716894977168,6,6
live_test/github_java/sort/6/16.java,0.6302500060914821,0.7763922488714162,532,371,934,0.39721627408993576,6,6
live_test/github_java/sort/7/91.java,0.8268092436925762,0.5624824107919845,349,242,354,0.6836158192090396,7,7
live_test/github_java/sort/7/45.java,0.6385664741997296,0.7695606919116987,780,603,1479,0.4077079107505071,7,2
live_test/github_java/sort/7/81.java,0.526837296461622,0.8499659309504646,347,209,753,0.2775564409030544,7,9
live_test/github_java/sort/7/132.java,0.6426743155885501,0.7661393724445967,347,209,506,0.41304347826086957,7,9
live_test/github_java/sort/7/65.java,0.6393944084581957,0.768878862933021,477,278,680,0.4088235294117647,7,5
live_test/github_java/sort/7/35.java,0.7401662641271217,0.6724238995682035,272,229,418,0.5478468899521531,7,7
live_test/github_java/sort/7/78.java,0.178431866891767,0.9839522695994481,178,22,691,0.03183791606367583,7,5
live_test/github_java/sort/7/47.java,nan,0.9999999020576994,None,0,365,0.0,7,9
live_test/github_java/sort/7/98.java,0.5944375645642472,0.8041416042310271,466,235,665,0.3533834586466165,7,7
live_test/github_java/sort/7/22.java,0.6520747854786332,0.7581420455303801,248,224,527,0.4250474383301708,7,8
live_test/github_java/sort/7/107.java,0.5178095075639758,0.8554959368019325,342,233,869,0.2681242807825086,7,7
live_test/github_java/sort/7/115.java,0.3056277349944791,0.9521510114258428,448,177,1895,0.09340369393139841,7,7
live_test/github_java/sort/7/12.java,0.7095127077415063,0.7046926169677414,261,221,439,0.5034168564920274,7,7
live_test/github_java/sort/7/54.java,0.7585153189899386,0.6516552075270846,360,210,365,0.5753424657534246,7,1
live_test/github_java/sort/7/80.java,0.753124927340468,0.6578775289965884,279,249,439,0.5671981776765376,7,7
live_test/github_java/sort/7/44.java,0.6387525210385622,0.7694120954172332,331,173,424,0.4080188679245283,7,1
live_test/github_java/sort/7/99.java,0.32190182753243435,0.9467730319419844,266,63,608,0.10361842105263158,7,7
live_test/github_java/sort/7/30.java,nan,0.9999999889048173,None,0,509,0.0,7,9
live_test/github_java/sort/7/89.java,0.5823345547570206,0.8129490401408814,366,233,687,0.33915574963609896,7,1
live_test/github_java/sort/7/32.java,0.8905620314569777,0.45486180292482903,314,253,319,0.7931034482758621,7,7
live_test/github_java/sort/7/48.java,nan,0.9999999999807105,None,0,482,0.0,7,9
live_test/github_java/sort/7/96.java,0.5656647096106173,0.8246335310304533,327,223,697,0.3199426111908178,7,7
live_test/github_java/sort/7/77.java,0.6491454983047128,0.7606642498696623,620,386,916,0.42139737991266374,7,7
live_test/github_java/sort/7/29.java,0.7626484961157857,0.6468131657373134,261,228,392,0.5816326530612245,7,3
live_test/github_java/sort/7/21.java,0.6368451062002201,0.770991753564948,330,204,503,0.40556660039761433,7,6
live_test/github_java/sort/7/9.java,0.45620148996971627,0.8898754278798815,209,159,764,0.2081151832460733,7,6
live_test/github_java/sort/7/62.java,0.2634667564203487,0.9646684732941991,564,64,922,0.06941431670281996,7,8
live_test/github_java/sort/7/50.java,0.692819367596539,0.7211111725688245,255,204,425,0.48,7,7
live_test/github_java/sort/7/103.java,0.7323520862712907,0.6809261494537853,253,214,399,0.5363408521303258,7,7
live_test/github_java/sort/8/28.java,0.385207803327468,0.9228297322426895,378,96,647,0.14837712519319937,8,8
live_test/github_java/sort/8/84.java,0.17000807446642918,0.9854425123548153,178,30,1038,0.028901734104046242,8,8
live_test/github_java/sort/8/106.java,0.2966876207809384,0.9549706267188303,215,91,1034,0.08800773694390715,8,4
live_test/github_java/sort/8/112.java,0.3456047076407895,0.9383801407509189,121,94,787,0.11944091486658195,8,4
live_test/github_java/sort/8/35.java,0.3740826169707093,0.9273953815619098,382,89,636,0.139937106918239,8,8
live_test/github_java/sort/8/68.java,0.6904985531735242,0.7233331194874739,1050,944,1980,0.4767676767676768,8,8
live_test/github_java/sort/8/78.java,0.8631276806446462,0.5049715860521361,575,529,710,0.7450704225352113,8,2
live_test/github_java/sort/8/47.java,0.4321945001644746,0.9017701539779983,2176,426,2281,0.1867601928978518,8,3
live_test/github_java/sort/8/22.java,0.6812325597833854,0.7320119647333385,443,391,843,0.4638196915776987,8,8
live_test/github_java/sort/8/46.java,0.19283097441983676,0.9812319831811037,73,47,1264,0.037183544303797465,8,8
live_test/github_java/sort/8/72.java,nan,0.9999999540798145,None,0,1040,0.0,8,8
live_test/github_java/sort/8/115.java,0.3990149500066674,0.9169444201603526,393,89,559,0.1592128801431127,8,8
live_test/github_java/sort/8/113.java,0.7268735806436087,0.6867712757994178,303,261,494,0.52834008097166,8,8
live_test/github_java/sort/8/64.java,0.3269933078252685,0.945026576637753,242,68,636,0.1069182389937107,8,8
live_test/github_java/sort/8/34.java,0.48906714355788994,0.8722461393388723,388,94,393,0.23918575063613232,8,9
live_test/github_java/sort/8/41.java,0.19855102778613026,0.9800905208800393,72,30,761,0.03942181340341656,8,4
live_test/github_java/sort/8/89.java,0.3177007653132504,0.9481909764872084,729,345,3418,0.10093622001170276,8,4
live_test/github_java/sort/8/75.java,0.689630660389791,0.724161267329471,548,263,553,0.4755877034358047,8,4
live_test/github_java/sort/8/79.java,0.395375632070166,0.918519511060603,109,68,435,0.15632183908045977,8,8
live_test/github_java/sort/8/48.java,0.2611165666751589,0.9653072767587506,81,30,440,0.06818181818181818,8,8
live_test/github_java/sort/8/120.java,0.33824600955050094,0.9410577030448,93,54,472,0.11440677966101695,8,8
live_test/github_java/sort/8/121.java,0.32805330743985367,0.9446592050183796,392,89,827,0.10761789600967352,8,4
live_test/github_java/sort/8/90.java,nan,0.9999958983951416,None,0,1083,0.0,8,4
live_test/github_java/sort/8/9.java,0.12894626072717577,0.9916515826114399,59,21,1263,0.0166270783847981,8,8
live_test/github_java/sort/8/43.java,0.3535544668189282,0.9354139287303276,142,80,640,0.125,8,8
live_test/github_java/sort/8/97.java,0.1881271010270666,0.9821446857950508,137,47,1328,0.035391566265060244,8,8
live_test/github_java/sort/9/28.java,0.7258430349028832,0.6878603689256144,293,157,298,0.5268456375838926,9,5
live_test/github_java/sort/9/91.java,0.5858375514028966,0.8104285060169518,454,197,574,0.343205574912892,9,9
live_test/github_java/sort/9/112.java,0.5555039868962705,0.831513872729508,267,133,431,0.308584686774942,9,9
live_test/github_java/sort/9/78.java,0.826696250408859,0.5626484562451387,257,231,338,0.6834319526627219,9,9
live_test/github_java/sort/9/47.java,0.38151380826476494,0.9243631396610615,139,54,371,0.14555256064690028,9,9
live_test/github_java/sort/9/107.java,0.5183772725388185,0.8551520344509621,207,140,521,0.2687140115163148,9,5
live_test/github_java/sort/9/114.java,nan,0.9999999999528777,None,0,547,0.0,9,6
live_test/github_java/sort/9/18.java,0.21377307825908928,0.9768833456511378,171,17,372,0.0456989247311828,9,8
live_test/github_java/sort/9/115.java,0.20370496032012023,0.9790321971088883,455,171,4121,0.04149478281970396,9,7
live_test/github_java/sort/9/33.java,0.6773664587576645,0.7356457564874717,235,195,425,0.4588235294117647,9,9
live_test/github_java/sort/9/34.java,0.8438377804491373,0.5365983603080792,252,183,257,0.7120622568093385,9,9
live_test/github_java/sort/9/36.java,0.7292514104708661,0.6842458477532373,388,209,393,0.5318066157760815,9,10
live_test/github_java/sort/9/66.java,nan,0.9999999799507342,None,0,713,0.0,9,5
live_test/github_java/sort/9/26.java,0.5966297971190639,0.8025165949614756,206,173,486,0.3559670781893004,9,9
live_test/github_java/sort/9/83.java,0.6645480958201118,0.7472454939048542,389,174,394,0.4416243654822335,9,9
live_test/github_java/sort/9/79.java,0.7210412566939658,0.6928921316804177,251,209,402,0.5199004975124378,9,5
live_test/github_java/sort/9/16.java,0.9320921387466531,0.3622212648274587,277,245,282,0.8687943262411347,9,9
live_test/github_java/sort/9/50.java,0.6526767175644336,0.7576365239005051,500,259,608,0.42598684210526316,9,5
live_test/github_java/sort/9/104.java,0.755025233248054,0.6556957350751188,225,179,314,0.5700636942675159,9,9
live_test/github_java/sort/9/37.java,nan,0.9996640495525483,None,0,1111,0.0,9,4
live_test/github_java/sort/10/52.java,0.7727444552098836,0.6347170809136962,613,369,618,0.5970873786407767,10,2
live_test/github_java/sort/10/91.java,0.33301232740877634,0.9429224109510701,667,113,1019,0.11089303238469088,10,10
live_test/github_java/sort/10/82.java,0.797291034045534,0.6035950521283112,920,588,925,0.6356756756756756,10,6
live_test/github_java/sort/10/116.java,nan,0.9999999995697866,None,0,474,0.0,10,3
live_test/github_java/sort/10/65.java,0.7875369975843597,0.6162673749549881,483,405,653,0.6202143950995406,10,6
live_test/github_java/sort/10/47.java,0.8537060073823207,0.520755271642504,231,172,236,0.7288135593220338,10,10
live_test/github_java/sort/10/40.java,0.7034538782018978,0.7107409091083374,303,240,485,0.4948453608247423,10,10
live_test/github_java/sort/10/87.java,0.7191950224661458,0.6948082610755109,286,240,464,0.5172413793103449,10,10
live_test/github_java/sort/10/109.java,0.8725506512267232,0.4885236545378158,590,453,595,0.761344537815126,10,10
live_test/github_java/sort/10/12.java,0.7574989889769417,0.6528363360729783,315,276,481,0.5738045738045738,10,10
live_test/github_java/sort/10/44.java,0.8484962213293086,0.5292014214047729,595,545,757,0.7199471598414795,10,10
live_test/github_java/sort/10/99.java,0.8041316607537373,0.594451236156305,511,441,682,0.6466275659824047,10,6
live_test/github_java/sort/10/93.java,0.7741058890716168,0.6330548179465094,789,746,1245,0.5991967871485944,10,6
live_test/github_java/sort/10/71.java,0.7161161596452297,0.6979811204629364,286,240,468,0.5128205128205128,10,10
live_test/github_java/sort/10/56.java,0.7908706285291651,0.6119833728468533,521,329,526,0.6254752851711026,10,10
live_test/github_java/sort/10/32.java,0.6001460910966647,0.799890143015486,319,273,758,0.36015831134564646,10,9
live_test/github_java/sort/10/0.java,0.6855479488894801,0.7280262554115388,893,422,898,0.46993318485523383,10,10
live_test/github_java/sort/10/75.java,0.3776432735260501,0.9259505462313128,224,79,554,0.14259927797833935,10,6
live_test/github_java/sort/10/79.java,0.7993051862302207,0.6009253025296574,571,368,576,0.6388888888888888,10,10
live_test/github_java/sort/10/48.java,0.5099020175680993,0.8602324874586128,158,65,250,0.26,10,1
live_test/github_java/sort/10/90.java,0.8910167336632053,0.45394097948530376,894,804,1013,0.7936821322803553,10,10
live_test/github_java/sort/10/20.java,0.784202354014981,0.6205051715797049,278,230,374,0.6149732620320856,10,10
live_test/github_java/sort/10/103.java,nan,0.9999999999504808,None,0,625,0.0,10,10
