file,oracle_cosim,reverse_oracle_cosim,function_node_id,function_size,program_size,function_ratio,actual,predicted
live_test/github_java/sort/2/133.java,0.06303653309626867,0.11105262447513609,794,106,799,0.13266583229036297,2,2
live_test/github_java/sort/2/79.java,0.013661758686565053,0.08859672908168989,152,110,701,0.15691868758915833,2,2
live_test/github_java/sort/2/77.java,0.06617676086899234,0.15409137954273422,408,173,926,0.18682505399568033,2,3
live_test/github_java/sort/2/90.java,0.06290585415378011,0.14112889332967166,1021,106,1230,0.08617886178861789,2,8
live_test/github_java/sort/2/20.java,0.027920500528337645,0.1539874735926032,157,62,690,0.08985507246376812,2,2
live_test/github_java/sort/2/104.java,0.0520692866264941,0.18605321972845137,174,71,814,0.08722358722358722,2,2
live_test/github_java/sort/3/52.java,0.001493520214773308,0.03961575845331707,1198,162,1661,0.0975316074653823,3,3
live_test/github_java/sort/3/84.java,nan,0.05996807691870143,None,0,1987,0.0,3,6
live_test/github_java/sort/3/106.java,0.0963153755622782,0.20116212825100765,763,245,1056,0.23200757575757575,3,3
live_test/github_java/sort/3/10.java,0.06604014065215548,0.14308149265875497,402,176,771,0.22827496757457846,3,3
live_test/github_java/sort/3/35.java,0.1883489455984819,0.1999708770428741,235,109,358,0.30446927374301674,3,3
live_test/github_java/sort/3/47.java,0.10976429799832114,0.25185074805931157,311,125,1032,0.12112403100775193,3,3
live_test/github_java/sort/3/40.java,nan,0.17283866571863285,None,0,427,0.0,3,3
live_test/github_java/sort/3/72.java,nan,0.09587710663991889,None,0,1010,0.0,3,7
live_test/github_java/sort/3/115.java,nan,0.07113991466468271,None,0,970,0.0,3,6
live_test/github_java/sort/3/24.java,0.0005994098707937812,0.02590770836549439,817,216,2071,0.104297440849831,3,3
live_test/github_java/sort/3/67.java,0.0007184170485172788,0.0312033830717493,1224,162,1830,0.08852459016393442,3,3
live_test/github_java/sort/3/80.java,0.05988671761969365,0.1903564058534807,331,94,753,0.1248339973439575,3,3
live_test/github_java/sort/3/111.java,nan,0.17728656705752013,None,0,541,0.0,3,3
live_test/github_java/sort/3/25.java,0.11778357791807247,0.17462871736258595,320,214,525,0.4076190476190476,3,3
live_test/github_java/sort/3/51.java,0.02987286586594946,0.10706260344241493,382,150,1002,0.1497005988023952,3,3
live_test/github_java/sort/3/55.java,0.03859560884282737,0.10800708442804399,286,159,1699,0.09358446144791054,3,3
live_test/github_java/sort/3/105.java,nan,0.12938800385884697,None,0,1136,0.0,3,3
live_test/github_java/sort/3/36.java,0.07212576767448757,0.1942905013476687,420,149,1873,0.0795515216230646,3,8
live_test/github_java/sort/3/89.java,0.02684879490780459,0.06096557701950912,558,478,1339,0.3569828230022405,3,3
live_test/github_java/sort/3/26.java,nan,0.16738447485762925,None,0,888,0.0,3,3
live_test/github_java/sort/3/101.java,nan,0.14266762603758293,None,0,2996,0.0,3,9
live_test/github_java/sort/3/63.java,0.001493520355021824,0.039707375892609,1198,162,1653,0.09800362976406533,3,3
live_test/github_java/sort/3/48.java,0.17195943203164246,0.14431650837002,416,119,421,0.2826603325415677,3,3
live_test/github_java/sort/3/27.java,nan,0.17387061025362174,None,0,444,0.0,3,3
live_test/github_java/sort/3/16.java,8.125342463536638e-05,0.026953227859943345,1581,320,4511,0.07093770782531589,3,7
live_test/github_java/sort/3/110.java,0.11369033876164128,0.16593625188841854,355,315,596,0.5285234899328859,3,3
live_test/github_java/sort/4/84.java,0.005615292369223619,0.05408186562304637,576,131,718,0.18245125348189414,4,4
live_test/github_java/sort/4/6.java,0.003963960158934135,0.07160548163300404,558,252,829,0.3039806996381182,4,4
live_test/github_java/sort/4/22.java,0.08450112666729684,0.02425083094316333,264,167,1598,0.10450563204005006,4,4
live_test/github_java/sort/4/60.java,0.08597474646799322,0.1340086641250429,391,263,655,0.4015267175572519,4,4
live_test/github_java/sort/4/40.java,0.03211419002367403,0.1623136633695118,269,141,1134,0.12433862433862433,4,5
live_test/github_java/sort/4/1.java,0.006046625969206424,0.059222918868658596,180,154,789,0.19518377693282637,4,6
live_test/github_java/sort/4/31.java,0.08286151287308591,0.1630423222667641,216,152,773,0.19663648124191463,4,5
live_test/github_java/sort/4/46.java,0.0022397006670660025,0.05344779786503864,735,62,1381,0.04489500362056481,4,4
live_test/github_java/sort/4/72.java,0.1143247816209824,0.0944362156274468,219,153,483,0.3167701863354037,4,4
live_test/github_java/sort/4/70.java,0.0011842306360400252,0.04676068960856196,1631,25,1838,0.013601741022850925,4,4
live_test/github_java/sort/4/109.java,0.07700272299517925,0.14731699387856254,240,222,470,0.4723404255319149,4,1
live_test/github_java/sort/4/67.java,nan,0.11508295022718769,None,0,1071,0.0,4,7
live_test/github_java/sort/4/33.java,0.09107468966908917,0.12425974546887569,471,188,736,0.2554347826086957,4,4
live_test/github_java/sort/4/99.java,0.03669301368634267,0.1675703526704659,154,94,927,0.10140237324703344,4,8
live_test/github_java/sort/4/51.java,0.0819861498329395,0.19524090008699513,1089,92,1330,0.06917293233082707,4,8
live_test/github_java/sort/4/55.java,nan,0.042156196506857195,None,0,930,0.0,4,4
live_test/github_java/sort/4/105.java,0.005005711295265651,0.044529014532002906,496,118,1562,0.07554417413572344,4,4
live_test/github_java/sort/4/69.java,0.041514086106504165,0.1293578001025775,235,128,689,0.18577648766328012,4,4
live_test/github_java/sort/4/120.java,0.03770934614882655,0.03821270869970715,862,741,2852,0.2598176718092567,4,4
live_test/github_java/sort/4/29.java,0.03915891213053016,0.13332854417878404,157,127,834,0.15227817745803357,4,4
live_test/github_java/sort/4/121.java,nan,0.1696855629238875,None,0,810,0.0,4,4
live_test/github_java/sort/4/27.java,0.058107794640624835,0.21103661418471104,613,99,966,0.10248447204968944,4,8
live_test/github_java/sort/4/100.java,nan,0.059032065901019316,None,0,1610,0.0,4,4
live_test/github_java/sort/4/9.java,0.0021871565598965666,0.040399208543257126,946,95,1354,0.07016248153618906,4,4
live_test/github_java/sort/4/20.java,0.042547548187570366,0.11793797023063333,491,128,496,0.25806451612903225,4,4
live_test/github_java/sort/4/110.java,0.0017629372000525726,0.05273987885506456,1016,100,1517,0.06591957811470006,4,4
live_test/github_java/sort/4/59.java,0.0906669256140291,0.13021496614013509,211,187,800,0.23375,4,4
live_test/github_java/sort/5/52.java,0.16801207323020614,0.1775417043379684,369,211,551,0.38294010889292196,5,5
live_test/github_java/sort/5/84.java,0.15535232312406302,0.21981106806707357,188,141,494,0.2854251012145749,5,5
live_test/github_java/sort/5/124.java,nan,0.20664350336975404,None,0,362,0.0,5,1
live_test/github_java/sort/5/127.java,nan,0.15403185894264468,None,0,634,0.0,5,8
live_test/github_java/sort/5/122.java,0.01852521976916801,0.20014310497420718,125,51,583,0.08747855917667238,5,10
live_test/github_java/sort/5/91.java,0.09629206925212214,0.17703565258336382,429,237,1026,0.2309941520467836,5,5
live_test/github_java/sort/5/35.java,0.036779858490211814,0.14882656817361634,589,97,830,0.11686746987951807,5,1
live_test/github_java/sort/5/68.java,0.21478608388643522,0.195870930954998,301,166,485,0.3422680412371134,5,5
live_test/github_java/sort/5/22.java,0.057952212484817356,0.050618485634376396,316,221,544,0.40625,5,5
live_test/github_java/sort/5/18.java,0.260062394392038,0.18186853928865374,424,188,429,0.4382284382284382,5,5
live_test/github_java/sort/5/12.java,0.199722937124163,0.18097831560523775,288,230,496,0.4637096774193548,5,5
live_test/github_java/sort/5/86.java,0.050222604503377836,0.09821399683891852,416,195,1190,0.1638655462184874,5,8
live_test/github_java/sort/5/11.java,0.2160869507887126,0.2243802998654302,504,190,509,0.37328094302554027,5,5
live_test/github_java/sort/5/51.java,0.01590650389098314,0.10888083692802267,433,80,670,0.11940298507462686,5,5
live_test/github_java/sort/5/42.java,nan,0.12146602815666405,None,0,577,0.0,5,6
live_test/github_java/sort/5/30.java,0.0041353956181643895,0.08858324868870149,104,17,755,0.022516556291390728,5,8
live_test/github_java/sort/5/66.java,0.13384092957115995,0.06478523437431619,329,240,334,0.718562874251497,5,5
live_test/github_java/sort/5/38.java,0.19161530260283505,0.18490431473841276,326,240,331,0.7250755287009063,5,5
live_test/github_java/sort/5/49.java,0.13749096169575356,0.2077799382016708,495,170,500,0.34,5,5
live_test/github_java/sort/5/118.java,nan,0.07477323935708753,None,0,663,0.0,5,6
live_test/github_java/sort/5/92.java,nan,0.3026685687826541,None,0,301,0.0,5,5
live_test/github_java/sort/5/79.java,0.18038584696592036,0.25124288413388585,266,177,738,0.23983739837398374,5,5
live_test/github_java/sort/5/48.java,0.023050666064815695,0.17900848485663723,603,62,813,0.07626076260762607,5,5
live_test/github_java/sort/5/100.java,0.21451024594302281,0.19829927500175337,218,183,473,0.386892177589852,5,5
live_test/github_java/sort/5/37.java,nan,0.2137380597590273,None,0,451,0.0,5,5
live_test/github_java/sort/6/28.java,nan,0.034881779420979774,None,0,1209,0.0,6,7
live_test/github_java/sort/6/88.java,0.014927585995452958,0.11248472162303283,141,73,1204,0.0606312292358804,6,10
live_test/github_java/sort/6/68.java,0.005950953509020922,0.04346168700183281,728,269,995,0.27035175879396983,6,6
live_test/github_java/sort/6/15.java,0.12132379684147167,0.11397572781754499,536,350,824,0.42475728155339804,6,6
live_test/github_java/sort/6/47.java,0.006863683107653664,0.07428530279972645,310,53,1091,0.04857928505957837,6,10
live_test/github_java/sort/6/98.java,0.08957802259450962,0.01929572214621867,764,574,769,0.7464239271781534,6,1
live_test/github_java/sort/6/22.java,0.10571069753411233,0.026263038454913908,752,696,1051,0.6622264509990485,6,6
live_test/github_java/sort/6/1.java,0.11484744806136395,0.08468872083862994,469,336,731,0.45964432284541723,6,6
live_test/github_java/sort/6/46.java,nan,0.03603070260953503,None,0,1272,0.0,6,9
live_test/github_java/sort/6/24.java,nan,0.1949473586917403,None,0,235,0.0,6,5
live_test/github_java/sort/6/67.java,0.0031955382352613086,0.06251560506558451,415,286,2788,0.10258249641319943,6,6
live_test/github_java/sort/6/113.java,0.175716159627334,0.11629330232162527,508,372,694,0.5360230547550432,6,1
live_test/github_java/sort/6/73.java,0.09019262697656086,0.013582479196423644,431,384,554,0.6931407942238267,6,6
live_test/github_java/sort/6/42.java,0.14053283520039647,0.08848311061318402,532,350,849,0.4122497055359246,6,6
live_test/github_java/sort/6/36.java,0.005826034496455034,0.10606980690663056,101,36,851,0.04230317273795535,6,6
live_test/github_java/sort/6/89.java,0.0030755982813312007,0.05890548875138694,299,158,1644,0.09610705596107055,6,6
live_test/github_java/sort/6/56.java,0.14067801793179668,0.08804678824370268,515,350,832,0.4206730769230769,6,6
live_test/github_java/sort/6/32.java,0.11084236299198888,0.08124782546267455,348,303,701,0.4322396576319544,6,10
live_test/github_java/sort/6/118.java,0.0013459504188584402,0.037248461704215134,363,222,2011,0.11039283938339135,6,6
live_test/github_java/sort/6/63.java,0.08227283843354069,0.08004451837957216,548,353,737,0.4789687924016282,6,6
live_test/github_java/sort/6/76.java,0.09469640170841861,0.03434196659223671,676,619,824,0.7512135922330098,6,6
live_test/github_java/sort/6/79.java,0.2823338704155184,0.03700058248792269,377,359,379,0.9472295514511874,6,9
live_test/github_java/sort/6/48.java,0.03385738864274654,0.10340899074411392,538,458,1136,0.40316901408450706,6,10
live_test/github_java/sort/6/29.java,0.14038810400276822,0.08961858817021477,541,350,858,0.40792540792540793,6,6
live_test/github_java/sort/6/39.java,0.12736268975612106,0.06627042116392369,466,382,471,0.8110403397027601,6,1
live_test/github_java/sort/6/62.java,0.09238181747825111,0.0016350403340095123,436,416,438,0.9497716894977168,6,6
live_test/github_java/sort/6/16.java,0.01375784157378061,0.04959761994315813,532,371,934,0.39721627408993576,6,6
live_test/github_java/sort/7/91.java,0.09881249943423917,0.03516773334104961,349,242,354,0.6836158192090396,7,5
live_test/github_java/sort/7/45.java,0.09028408323949279,0.08217921401869412,780,603,1479,0.4077079107505071,7,6
live_test/github_java/sort/7/81.java,0.11363794907300677,0.1419296964528172,347,209,753,0.2775564409030544,7,7
live_test/github_java/sort/7/132.java,0.2443891303971275,0.16059485819212188,347,209,506,0.41304347826086957,7,7
live_test/github_java/sort/7/65.java,0.14938278400771998,0.11158924828607458,477,278,680,0.4088235294117647,7,7
live_test/github_java/sort/7/35.java,0.12975854549200103,0.050106823444086526,272,229,418,0.5478468899521531,7,7
live_test/github_java/sort/7/78.java,0.025757379405343894,0.19532686028827972,178,22,691,0.03183791606367583,7,9
live_test/github_java/sort/7/47.java,nan,0.06979300644074778,None,0,365,0.0,7,1
live_test/github_java/sort/7/98.java,0.12367004562464837,0.09615005086483669,466,235,665,0.3533834586466165,7,7
live_test/github_java/sort/7/22.java,0.17205327503047677,0.12469195680001063,248,224,527,0.4250474383301708,7,7
live_test/github_java/sort/7/107.java,0.1194962679933866,0.08778695282673625,342,233,869,0.2681242807825086,7,7
live_test/github_java/sort/7/115.java,0.01186215627769644,0.08157081538391289,448,177,1895,0.09340369393139841,7,7
live_test/github_java/sort/7/12.java,0.08472308354694069,0.09748275953982674,261,221,439,0.5034168564920274,7,7
live_test/github_java/sort/7/54.java,0.16048677903265302,0.16011364714436707,360,210,365,0.5753424657534246,7,5
live_test/github_java/sort/7/80.java,0.19650202846178003,0.09497390975295203,279,249,439,0.5671981776765376,7,7
live_test/github_java/sort/7/44.java,0.17541642046103115,0.1251444039254947,331,173,424,0.4080188679245283,7,7
live_test/github_java/sort/7/99.java,0.03752105880715205,0.17274051101337629,266,63,608,0.10361842105263158,7,7
live_test/github_java/sort/7/30.java,nan,0.09375124788793344,None,0,509,0.0,7,10
live_test/github_java/sort/7/89.java,0.10918031771399284,0.08636772801507027,366,233,687,0.33915574963609896,7,7
live_test/github_java/sort/7/32.java,0.1463497119528363,0.06133201330737389,314,253,319,0.7931034482758621,7,7
live_test/github_java/sort/7/48.java,nan,0.20859812935439512,None,0,482,0.0,7,5
live_test/github_java/sort/7/96.java,0.051262879066055984,0.10594148002226988,327,223,697,0.3199426111908178,7,1
live_test/github_java/sort/7/77.java,0.14288509916331493,0.09523782184616165,620,386,916,0.42139737991266374,7,7
live_test/github_java/sort/7/29.java,0.24247186610957303,0.12383751986821163,261,228,392,0.5816326530612245,7,7
live_test/github_java/sort/7/21.java,0.10508184460950779,0.07077025918615514,330,204,503,0.40556660039761433,7,7
live_test/github_java/sort/7/9.java,0.0890058095442316,0.03111164525055155,209,159,764,0.2081151832460733,7,1
live_test/github_java/sort/7/62.java,0.041445742363254746,0.13616243133201836,564,64,922,0.06941431670281996,7,1
live_test/github_java/sort/7/50.java,0.12517107474012645,0.05990779772126225,255,204,425,0.48,7,7
live_test/github_java/sort/7/103.java,0.1735574387504284,0.10596832026541458,253,214,399,0.5363408521303258,7,7
live_test/github_java/sort/8/28.java,0.0697841657607293,0.2317820786975156,378,96,647,0.14837712519319937,8,8
live_test/github_java/sort/8/84.java,0.007220343259967576,0.0833402507187154,178,30,1038,0.028901734104046242,8,3
live_test/github_java/sort/8/106.java,0.03123934866797898,0.15414607350647333,215,91,1034,0.08800773694390715,8,8
live_test/github_java/sort/8/112.java,0.10044148577560677,0.1855216395078123,121,94,787,0.11944091486658195,8,8
live_test/github_java/sort/8/35.java,0.0688335404827843,0.18578903057546067,382,89,636,0.139937106918239,8,8
live_test/github_java/sort/8/68.java,0.06225721284932124,0.09386861339654426,1050,944,1980,0.4767676767676768,8,2
live_test/github_java/sort/8/78.java,0.1343403835737476,0.05317606312067394,575,529,710,0.7450704225352113,8,8
live_test/github_java/sort/8/47.java,0.0053129866239881186,0.03463676597667605,2176,426,2281,0.1867601928978518,8,3
live_test/github_java/sort/8/22.java,0.07507311765269284,0.0870142407517351,443,391,843,0.4638196915776987,8,8
live_test/github_java/sort/8/46.java,0.028636047292318122,0.166918087387331,73,47,1264,0.037183544303797465,8,8
live_test/github_java/sort/8/72.java,nan,0.17422343327878034,None,0,1040,0.0,8,8
live_test/github_java/sort/8/115.java,0.11030509337960417,0.26327822955255953,393,89,559,0.1592128801431127,8,8
live_test/github_java/sort/8/113.java,0.16033437328616545,0.08721381634662093,303,261,494,0.52834008097166,8,8
live_test/github_java/sort/8/64.java,0.09622683500894033,0.22585474729722688,242,68,636,0.1069182389937107,8,8
live_test/github_java/sort/8/34.java,0.15226592699099462,0.27831498933115606,388,94,393,0.23918575063613232,8,8
live_test/github_java/sort/8/41.java,0.06311400521664041,0.30248345389417297,72,30,761,0.03942181340341656,8,8
live_test/github_java/sort/8/89.java,0.06553714880671802,0.13933481263976308,729,345,3418,0.10093622001170276,8,4
live_test/github_java/sort/8/75.java,0.12860247397277907,0.06652846578585889,548,263,553,0.4755877034358047,8,9
live_test/github_java/sort/8/79.java,0.1586942518908881,0.13794008813454361,109,68,435,0.15632183908045977,8,8
live_test/github_java/sort/8/48.java,0.06933534130899684,0.22999290666360322,81,30,440,0.06818181818181818,8,8
live_test/github_java/sort/8/120.java,0.07334773066878625,0.2655284141836492,93,54,472,0.11440677966101695,8,8
live_test/github_java/sort/8/121.java,0.03981298968103684,0.17410392878990583,392,89,827,0.10761789600967352,8,4
live_test/github_java/sort/8/90.java,nan,0.13730675164647732,None,0,1083,0.0,8,5
live_test/github_java/sort/8/9.java,0.001135641987752841,0.08281115931157279,59,21,1263,0.0166270783847981,8,6
live_test/github_java/sort/8/43.java,0.13313631572013745,0.15904921027727761,142,80,640,0.125,8,8
live_test/github_java/sort/8/97.java,0.027226009699524743,0.17108928136334461,137,47,1328,0.035391566265060244,8,8
live_test/github_java/sort/9/28.java,0.2607008128027051,0.14620974504400458,293,157,298,0.5268456375838926,9,9
live_test/github_java/sort/9/91.java,0.17615124551484498,0.1357343252446524,454,197,574,0.343205574912892,9,9
live_test/github_java/sort/9/112.java,0.21090380653906707,0.2484058766902357,267,133,431,0.308584686774942,9,9
live_test/github_java/sort/9/78.java,0.262246722961994,0.11030685485691118,257,231,338,0.6834319526627219,9,9
live_test/github_java/sort/9/47.java,0.16181546016682194,0.13964200207488567,139,54,371,0.14555256064690028,9,1
live_test/github_java/sort/9/107.java,0.0953119301425613,0.15479369501729853,207,140,521,0.2687140115163148,9,8
live_test/github_java/sort/9/114.java,nan,0.10047249156185123,None,0,547,0.0,9,10
live_test/github_java/sort/9/18.java,0.044958616080523414,0.29109126806018665,171,17,372,0.0456989247311828,9,8
live_test/github_java/sort/9/115.java,0.008142480495255816,0.08156995466780342,455,171,4121,0.04149478281970396,9,9
live_test/github_java/sort/9/33.java,0.2099280507737282,0.18055653053914664,235,195,425,0.4588235294117647,9,9
live_test/github_java/sort/9/34.java,0.3303946895739537,0.05218216398825099,252,183,257,0.7120622568093385,9,9
live_test/github_java/sort/9/36.java,0.20669502429518227,0.16853325299999225,388,209,393,0.5318066157760815,9,7
live_test/github_java/sort/9/66.java,nan,0.1676680656404113,None,0,713,0.0,9,5
live_test/github_java/sort/9/26.java,0.19816714082765272,0.20440330896434186,206,173,486,0.3559670781893004,9,9
live_test/github_java/sort/9/83.java,0.1717197951412185,0.17757242439799337,389,174,394,0.4416243654822335,9,1
live_test/github_java/sort/9/79.java,0.2510264210334442,0.19033957051872394,251,209,402,0.5199004975124378,9,9
live_test/github_java/sort/9/16.java,0.24955203722679242,0.12210362109774944,277,245,282,0.8687943262411347,9,9
live_test/github_java/sort/9/50.java,0.18622034733307963,0.15848705252370396,500,259,608,0.42598684210526316,9,3
live_test/github_java/sort/9/104.java,0.243940946695964,0.15114608205763286,225,179,314,0.5700636942675159,9,9
live_test/github_java/sort/9/37.java,nan,0.13640990195302297,None,0,1111,0.0,9,2
live_test/github_java/sort/10/52.java,0.09600699634618823,0.1259063996914745,613,369,618,0.5970873786407767,10,10
live_test/github_java/sort/10/91.java,0.011117751073396062,0.09251683192832393,667,113,1019,0.11089303238469088,10,6
live_test/github_java/sort/10/82.java,0.0729603283112667,0.04183650015668003,920,588,925,0.6356756756756756,10,6
live_test/github_java/sort/10/116.java,nan,0.16185884234708645,None,0,474,0.0,10,3
live_test/github_java/sort/10/65.java,0.10245629446477594,0.09257770236878769,483,405,653,0.6202143950995406,10,10
live_test/github_java/sort/10/47.java,0.04799492150231922,0.14859687588458326,231,172,236,0.7288135593220338,10,10
live_test/github_java/sort/10/40.java,0.030617654913966806,0.09702887064234982,303,240,485,0.4948453608247423,10,10
live_test/github_java/sort/10/87.java,0.031030349661105003,0.08825341425193495,286,240,464,0.5172413793103449,10,10
live_test/github_java/sort/10/109.java,0.08497079360813145,0.0862854307207257,590,453,595,0.761344537815126,10,10
live_test/github_java/sort/10/12.java,0.04605580169930946,0.11655035196277065,315,276,481,0.5738045738045738,10,10
live_test/github_java/sort/10/44.java,0.16187101223361838,0.08584509494392767,595,545,757,0.7199471598414795,10,10
live_test/github_java/sort/10/99.java,0.06858411450786023,0.0914033088041662,511,441,682,0.6466275659824047,10,10
live_test/github_java/sort/10/93.java,0.1350819074824057,0.10553066687521936,789,746,1245,0.5991967871485944,10,10
live_test/github_java/sort/10/71.java,0.030679966069165277,0.09655775331790001,286,240,468,0.5128205128205128,10,10
live_test/github_java/sort/10/56.java,0.0618004993304855,0.11193149155003451,521,329,526,0.6254752851711026,10,10
live_test/github_java/sort/10/32.java,0.06612778821766001,0.14050626751261147,319,273,758,0.36015831134564646,10,5
live_test/github_java/sort/10/0.java,0.12807022278726762,0.060733929129220154,893,422,898,0.46993318485523383,10,10
live_test/github_java/sort/10/75.java,0.02893475580093616,0.14390521289795624,224,79,554,0.14259927797833935,10,6
live_test/github_java/sort/10/79.java,0.09810665711325094,0.06950106494964123,571,368,576,0.6388888888888888,10,10
live_test/github_java/sort/10/48.java,0.21262535251725476,0.19660097882975905,158,65,250,0.26,10,9
live_test/github_java/sort/10/90.java,0.1108828149865966,0.052759930270368446,894,804,1013,0.7936821322803553,10,6
live_test/github_java/sort/10/20.java,0.19044339667134544,0.046629472178562746,278,230,374,0.6149732620320856,10,3
live_test/github_java/sort/10/103.java,nan,0.07711841145016579,None,0,625,0.0,10,10
